X value [cm⁻¹],IR Spectrum 18/O-PTIR (mV) [],IR Spectrum 17/O-PTIR (mV) [],IR Spectrum 16/O-PTIR (mV) [],IR Spectrum 15/O-PTIR (mV) [],IR Spectrum 14/O-PTIR (mV) [],IR Spectrum 13/O-PTIR (mV) [],IR Spectrum 12/O-PTIR (mV) [],IR Spectrum 11/O-PTIR (mV) [],IR Spectrum 10/O-PTIR (mV) []
1307,111.911293029785,201.355026245117,306.614837646484,106.761489868164,199.852966308594,274.002746582031,313.363952636719,238.136535644531,102.047416687012
1309,113.016548156738,198.067169189453,313.561889648438,112.557395935059,200.675277709961,273.399993896484,319.013275146484,245.171188354492,98.3754425048828
1311,113.863128662109,205.546752929688,305.008605957031,109.362922668457,203.273239135742,268.023345947266,323.643768310547,245.139938354492,97.1964950561523
1313,113.006683349609,204.795822143555,309.712463378906,109.483169555664,208.37336730957,268.843200683594,329.818542480469,248.96728515625,100.575378417969
1315,113.810577392578,204.871948242188,314.655303955078,115.271018981934,211.138916015625,270.540130615234,334.770294189453,259.166168212891,98.8715362548828
1317,114.779273986816,206.078216552734,312.694732666016,115.478958129883,213.634872436523,270.009521484375,341.530792236328,262.157501220703,100.856399536133
1319,117.433898925781,216.510620117188,320.211730957031,123.697914123535,217.431533813477,275.507019042969,350.434600830078,277.275665283203,108.409202575684
1321,127.503028869629,233.984161376953,336.432098388672,134.551605224609,219.820236206055,283.069213867188,361.162780761719,292.822784423828,115.021850585938
1323,139.051544189453,236.312545776367,363.227569580078,145.433319091797,222.20149230957,290.497772216797,373.309783935547,301.268646240234,128.034164428711
1325,153.979827880859,253.619873046875,380.508331298828,162.942092895508,219.915908813477,298.601593017578,385.710723876953,312.403228759766,135.932571411133
1327,164.890182495117,263.282958984375,398.163116455078,169.447631835938,219.591232299805,301.125091552734,396.45947265625,318.495269775391,145.032455444336
1329,171.442626953125,272.198089599609,415.244384765625,179.346908569336,224.351776123047,303.929321289063,408.244445800781,328.996368408203,152.397811889648
1331,181.728912353516,279.961669921875,422.150482177734,186.032699584961,219.979400634766,305.379608154297,416.644104003906,343.459625244141,149.080825805664
1333,181.828414916992,271.818481445313,427.800506591797,188.709045410156,215.493698120117,302.79736328125,424.028930664063,350.991790771484,151.231231689453
1335,177.076782226563,278.89990234375,426.703002929688,185.485717773438,221.730087280273,301.260833740234,432.955627441406,360.305572509766,144.4970703125
1337,171.711837768555,272.936431884766,418.507385253906,176.016311645508,226.331726074219,301.310089111328,433.675720214844,369.334716796875,132.771499633789
1339,166.275009155273,264.337707519531,421.683776855469,171.737091064453,223.172775268555,303.145080566406,440.095306396484,374.002136230469,124.725708007813
1341,186.083236694336,294.121215820313,465.530090332031,192.90657043457,220.059646606445,309.102081298828,467.027954101563,395.445098876953,123.205459594727
1343,201.414749145508,308.598480224609,505.187591552734,209.758056640625,224.74137878418,314.090454101563,488.403991699219,418.568511962891,124.398422241211
1345,216.300689697266,331.265563964844,535.135986328125,230.65104675293,228.004486083984,319.569122314453,512.315307617188,432.370635986328,120.824653625488
1347,236.398529052734,341.098541259766,569.034973144531,248.901870727539,232.085494995117,326.766235351563,539.5380859375,449.104827880859,120.80997467041
1349,258.866912841797,356.530151367188,615.203002929688,267.470367431641,243.033966064453,333.254455566406,574.1376953125,462.180023193359,120.452285766602
1351,298.494262695313,401.399749755859,659.941040039063,298.382415771484,250.776718139648,325.90283203125,611.187072753906,478.299377441406,101.759498596191
1353,320.157196044922,415.266357421875,700.027099609375,335.717010498047,258.286590576172,327.922912597656,645.718200683594,497.275573730469,138.304550170898
1355,358.291137695313,424.742980957031,733.436462402344,430.84423828125,268.267303466797,345.930541992188,691.074951171875,527.408386230469,233.655059814453
1357,397.151550292969,437.636291503906,737.091613769531,530.789672851563,292.978210449219,376.12060546875,697.724548339844,565.439636230469,314.109436035156
1359,395.43994140625,441.574554443359,768.037719726563,573.055786132813,322.350769042969,389.95458984375,656.412719726563,574.971130371094,332.22509765625
1361,399.210296630859,442.752197265625,749.407653808594,537.225402832031,322.713897705078,361.690246582031,624.042419433594,593.713989257813,302.350402832031
1363,393.321807861328,434.700073242188,725.458435058594,493.990539550781,308.717437744141,360.572570800781,606.079284667969,621.899108886719,283.996673583984
1365,396.576568603516,431.897857666016,695.344482421875,477.592346191406,316.356750488281,370.664764404297,603.953979492188,596.276794433594,241.787673950195
1367,389.850219726563,432.153594970703,655.765625,441.298950195313,303.752136230469,341.79150390625,631.371826171875,574.786804199219,187.407791137695
1369,371.115234375,435.600952148438,627.591491699219,425.341491699219,291.449859619141,334.974090576172,661.55322265625,582.209045410156,153.935348510742
1371,369.401214599609,438.705780029297,573.066589355469,427.769500732422,282.01708984375,332.164123535156,682.660705566406,577.347290039063,112.83878326416
1373,349.142913818359,432.805114746094,540.348083496094,396.396057128906,270.152984619141,318.479705810547,688.563049316406,600.803649902344,118.270416259766
1375,363.668701171875,425.093231201172,560.026062011719,451.451354980469,291.686584472656,331.3310546875,701.438781738281,621.800476074219,144.021713256836
1377,422.746917724609,421.170471191406,572.25634765625,519.592224121094,312.268402099609,357.110595703125,723.128662109375,591.356872558594,167.079254150391
1379,456.734375,401.361389160156,562.427490234375,564.235290527344,333.022796630859,391.734558105469,709.224243164063,622.47802734375,223.551223754883
1381,489.733856201172,360.304534912109,642.079528808594,558.341186523438,361.787689208984,420.571228027344,645.503967285156,624.722961425781,277.306823730469
1383,540.803588867188,299.655181884766,749.576354980469,545.084289550781,368.576995849609,421.521423339844,603.523010253906,634.479736328125,269.225219726563
1385,512.339111328125,312.672332763672,757.127685546875,495.909118652344,344.725952148438,355.196929931641,623.280578613281,539.3818359375,208.568908691406
1387,485.309112548828,350.946594238281,761.28271484375,482.201995849609,323.537841796875,310.203948974609,653.755065917969,663.918701171875,142.293762207031
1389,518.540710449219,359.689086914063,839.261413574219,525.0458984375,332.452270507813,335.3603515625,668.873291015625,564.994079589844,103.081344604492
1391,534.841003417969,372.257843017578,885.629089355469,565.373168945313,350.273986816406,384.566528320313,680.9326171875,571.637878417969,102.696197509766
1393,505.825225830078,410.520538330078,899.976318359375,573.952697753906,348.239776611328,372.880432128906,698.47705078125,670.279052734375,104.766510009766
1395,520.984985351563,454.914093017578,996.666748046875,600.771667480469,368.187377929688,398.127838134766,735.989013671875,712.76953125,144.526657104492
1397,526.22998046875,492.0517578125,1108.85388183594,632.464294433594,392.294036865234,448.416595458984,794.600769042969,775.8447265625,191.021881103516
1399,517.167297363281,568.149841308594,1154.27136230469,690.591003417969,456.197570800781,490.958099365234,798.923217773438,951.3515625,357.695495605469
1401,477.692596435547,588.437866210938,806.284790039063,588.427978515625,568.958923339844,581.564880371094,626.44189453125,1089.87133789063,799.550720214844
1403,469.524719238281,545.739562988281,1097.70886230469,408.182006835938,610.529296875,543.026977539063,496.094299316406,1134.64270019531,967.982727050781
1405,567.781188964844,476.398864746094,1298.10473632813,332.591278076172,688.754028320313,542.891296386719,458.023101806641,1227.04187011719,960.619384765625
1407,707.288208007813,420.025939941406,1265.08715820313,440.359344482422,796.680603027344,513.156494140625,464.494049072266,1285.23425292969,732.187133789063
1409,839.922973632813,464.998596191406,1132.23034667969,606.008117675781,837.758605957031,580.901611328125,586.012512207031,1185.27868652344,712.485717773438
1411,918.558898925781,498.961303710938,981.011901855469,736.907836914063,799.275451660156,678.326965332031,718.035705566406,1077.91442871094,646.859191894531
1413,928.189758300781,517.219055175781,869.687561035156,821.958923339844,730.928039550781,794.877868652344,789.163513183594,1036.69104003906,486.537780761719
1415,813.0166015625,529.04248046875,788.633911132813,740.466552734375,647.842407226563,920.1396484375,840.613952636719,888.4248046875,345.774993896484
1417,627.388916015625,523.263916015625,713.347961425781,604.962219238281,536.289672851563,932.318786621094,864.439514160156,729.552978515625,245.916366577148
1419,481.141357421875,608.67236328125,664.057739257813,508.776397705078,457.721954345703,882.988464355469,870.666748046875,670.334411621094,229.614761352539
1421,442.217315673828,612.023803710938,637.147338867188,473.052825927734,427.364715576172,849.634887695313,848.727722167969,665.730895996094,238.476623535156
1423,381.342193603516,626.287963867188,571.072143554688,414.788299560547,388.816375732422,772.971130371094,821.766479492188,620.453857421875,229.988906860352
1425,341.80224609375,676.419738769531,533.230346679688,386.199005126953,376.273529052734,732.252075195313,807.136413574219,610.511413574219,229.694519042969
1427,306.859069824219,664.978881835938,512.994262695313,361.234741210938,366.995635986328,691.749267578125,794.933898925781,556.072631835938,252.239456176758
1429,266.421722412109,676.014099121094,466.359954833984,309.832916259766,345.00634765625,644.469909667969,774.311584472656,496.65185546875,265.404663085938
1431,252.551422119141,725.087036132813,445.363464355469,291.766204833984,336.859466552734,635.668395996094,759.843078613281,482.276947021484,296.197296142578
1433,251.683471679688,751.152160644531,443.587097167969,278.490112304688,335.359558105469,631.434387207031,752.173156738281,461.870422363281,321.523040771484
1435,225.002853393555,732.189758300781,417.144775390625,249.904083251953,332.229034423828,608.740539550781,739.781127929688,433.241394042969,323.158020019531
1437,228.07633972168,659.993469238281,413.613098144531,248.235260009766,331.868957519531,612.613952636719,725.953796386719,414.809265136719,371.295654296875
1439,250.422866821289,656.254821777344,435.595733642578,261.231628417969,329.664184570313,643.595397949219,727.390075683594,425.134826660156,418.197875976563
1441,250.999557495117,647.765991210938,443.912139892578,259.418212890625,327.348205566406,664.932006835938,740.68505859375,435.89892578125,457.222442626953
1443,251.253448486328,631.682556152344,442.867248535156,253.88037109375,324.907348632813,654.831848144531,732.769897460938,423.304748535156,491.950469970703
1445,239.587738037109,683.200439453125,426.621856689453,244.662384033203,326.192199707031,656.363891601563,719.80078125,416.078826904297,519.130737304688
1447,217.791244506836,697.930236816406,413.103149414063,233.632827758789,322.931945800781,652.149841308594,709.803100585938,385.821655273438,526.5205078125
1449,205.600646972656,661.49365234375,411.825225830078,221.023559570313,314.626647949219,627.726745605469,729.31298828125,372.930572509766,574.860412597656
1451,193.637451171875,625.736755371094,410.571197509766,208.649520874023,306.476318359375,603.75927734375,748.458984375,360.279937744141,622.298583984375
1453,181.895355224609,590.640747070313,409.340270996094,196.504165649414,298.4765625,580.234802246094,767.251098632813,347.863128662109,668.859985351563
1455,168.203155517578,546.474487304688,404.139343261719,186.112274169922,298.543823242188,574.771545410156,757.975830078125,356.667358398438,664.098510742188
1457,155.147521972656,492.587493896484,398.114318847656,184.72200012207,290.068817138672,546.776306152344,739.815368652344,345.316986083984,658.928161621094
1459,180.702178955078,477.056579589844,417.643493652344,192.394729614258,290.926940917969,569.094055175781,748.709899902344,388.740753173828,749.266723632813
1461,205.988143920898,449.685180664063,439.483459472656,206.312438964844,292.562896728516,586.230590820313,763.903137207031,388.141387939453,825.091552734375
1463,209.965286254883,410.156585693359,434.635711669922,210.312789916992,291.810913085938,577.3544921875,746.881164550781,378.736236572266,843.646667480469
1465,205.183227539063,388.823699951172,417.841522216797,202.046020507813,278.252532958984,558.675903320313,714.9638671875,387.346832275391,845.721862792969
1467,204.580154418945,362.697265625,415.943695068359,202.017288208008,263.661987304688,544.635009765625,693.345275878906,369.031677246094,844.058776855469
1469,189.819320678711,328.656433105469,393.736083984375,202.949340820313,254.445617675781,531.418151855469,663.400756835938,384.643127441406,806.915649414063
1471,167.277389526367,297.975311279297,353.272705078125,182.942947387695,240.170425415039,498.698272705078,621.943603515625,375.396881103516,756.904479980469
1473,135.74430847168,269.039703369141,310.261688232422,159.585311889648,213.779800415039,448.341400146484,567.330444335938,349.381805419922,700.3115234375
1475,112.478759765625,244.293151855469,276.194061279297,147.8876953125,188.78190612793,415.367828369141,525.677856445313,348.59033203125,646.046630859375
1477,103.697128295898,222.637435913086,237.04133605957,130.526214599609,176.811447143555,402.316925048828,492.817260742188,346.636566162109,580.912292480469
1479,95.0692596435547,215.111877441406,216.229873657227,127.414741516113,170.731811523438,395.626403808594,464.374267578125,368.048645019531,516.848327636719
1481,85.1141586303711,207.419387817383,203.823196411133,122.591484069824,163.041854858398,399.814483642578,438.065490722656,385.880676269531,448.152862548828
1483,82.6604156494141,192.117630004883,192.48063659668,120.105529785156,162.814056396484,404.151641845703,416.691162109375,381.612518310547,373.948822021484
1485,75.4014129638672,185.12272644043,181.772323608398,118.138259887695,165.962203979492,401.361755371094,395.859680175781,400.059356689453,311.322845458984
1487,70.6271896362305,169.301544189453,178.392333984375,113.831855773926,165.871566772461,396.523834228516,375.028350830078,401.669952392578,251.337142944336
1489,65.5103302001953,156.925262451172,177.857040405273,115.82438659668,165.893981933594,387.738647460938,357.128509521484,398.076477050781,199.50520324707
1491,67.6501312255859,155.599151611328,175.946762084961,123.693023681641,172.447052001953,409.419158935547,345.343139648438,425.060668945313,151.49250793457
1493,72.2946166992188,137.94987487793,181.450927734375,130.463455200195,181.640838623047,408.957550048828,339.128601074219,426.383453369141,124.751495361328
1495,70.1284332275391,130.030166625977,185.411865234375,131.179580688477,187.180557250977,394.121520996094,333.580749511719,420.133392333984,103.354270935059
1497,70.8310012817383,125.867797851563,187.532821655273,133.72135925293,188.410186767578,368.307983398438,325.743377685547,411.560791015625,86.5092010498047
1499,74.9234237670898,129.522933959961,189.939819335938,144.586029052734,200.676467895508,335.173461914063,337.062927246094,424.603240966797,81.1200866699219
1501,74.6095123291016,126.604568481445,195.073867797852,145.068298339844,214.050827026367,307.201538085938,336.630554199219,415.823974609375,76.2642669677734
1503,74.602165222168,118.111946105957,203.479354858398,144.903076171875,220.996383666992,284.530090332031,334.022064208984,405.712524414063,72.7429809570313
1505,75.0900192260742,117.35669708252,200.969085693359,140.967636108398,221.676696777344,271.580139160156,331.843322753906,390.262969970703,74.1006469726563
1507,67.4207916259766,115.168128967285,197.794952392578,143.480361938477,234.971801757813,249.810150146484,341.738525390625,358.311706542969,73.2299194335938
1509,66.9515686035156,113.791580200195,217.735900878906,154.308227539063,251.187805175781,237.004211425781,359.294372558594,333.512725830078,77.9335479736328
1511,83.9438552856445,125.17862701416,230.099182128906,154.740982055664,257.765563964844,240.079956054688,375.339477539063,327.807464599609,81.5213775634766
1513,90.9211730957031,127.761726379395,238.810211181641,161.618041992188,265.094207763672,254.711990356445,392.014373779297,336.314849853516,85.5518341064453
1515,82.833740234375,129.806411743164,242.420562744141,165.840454101563,270.677734375,259.12744140625,396.812225341797,317.484405517578,89.4875335693359
1517,98.0801544189453,132.451278686523,267.099700927734,165.616058349609,291.502380371094,275.424133300781,421.750549316406,344.141693115234,95.0163650512695
1519,109.895065307617,128.648788452148,277.383148193359,164.037445068359,303.535278320313,288.356292724609,438.827117919922,358.156005859375,99.4110488891602
1521,109.896255493164,131.571090698242,287.629516601563,175.772872924805,311.330139160156,301.74951171875,458.202026367188,342.933166503906,106.241554260254
1523,116.397300720215,141.055023193359,313.581481933594,195.8017578125,330.818359375,328.294189453125,489.9345703125,377.136596679688,114.386428833008
1525,126.667434692383,139.096282958984,342.233856201172,202.429702758789,349.197937011719,352.113555908203,520.908020019531,371.684906005859,116.815498352051
1527,135.668151855469,148.337188720703,360.847839355469,207.624481201172,355.635772705078,372.194580078125,539.610168457031,373.16162109375,122.953048706055
1529,145.936706542969,173.403915405273,392.438110351563,224.11848449707,364.461883544922,396.509613037109,574.418090820313,412.724395751953,148.973327636719
1531,152.535400390625,165.727157592773,413.338928222656,234.226104736328,370.113739013672,407.867156982422,594.333740234375,407.408020019531,162.034072875977
1533,163.501342773438,169.388092041016,434.748199462891,235.035614013672,384.938659667969,431.102508544922,612.839904785156,421.772644042969,165.101928710938
1535,187.020156860352,197.829940795898,470.215637207031,249.503875732422,398.172729492188,465.452270507813,658.525268554688,428.910980224609,187.931015014648
1537,191.65348815918,205.581481933594,477.455108642578,261.122314453125,391.646667480469,465.115600585938,665.4677734375,417.517822265625,191.524139404297
1539,173.42707824707,199.298706054688,473.470520019531,273.27978515625,400.165679931641,464.589416503906,680.358154296875,415.061370849609,187.377243041992
1541,171.563949584961,193.518905639648,471.877380371094,281.318817138672,414.210601806641,482.038818359375,717.902038574219,423.543334960938,190.946914672852
1543,184.92822265625,224.301254272461,507.367279052734,282.305511474609,414.377746582031,503.332122802734,742.116760253906,448.007232666016,201.752395629883
1545,255.30143737793,252.958038330078,632.106750488281,328.377502441406,442.468627929688,544.121704101563,794.304504394531,483.4208984375,256.104064941406
1547,318.626953125,257.716003417969,714.352233886719,372.808380126953,454.848114013672,599.598937988281,836.514282226563,537.530578613281,293.775665283203
1549,316.865539550781,274.174682617188,700.514404296875,363.335662841797,456.298187255859,610.67138671875,851.039855957031,552.917053222656,296.472625732422
1551,363.608123779297,290.988494873047,752.38671875,425.826934814453,466.305908203125,626.662170410156,873.2216796875,556.911010742188,324.036743164063
1553,350.961547851563,294.711944580078,755.628479003906,420.825317382813,470.341522216797,626.709411621094,876.90478515625,555.355102539063,316.620849609375
1555,347.191802978516,311.790649414063,750.021545410156,409.413940429688,478.285705566406,637.207153320313,880.243103027344,584.082580566406,318.739471435547
1557,314.372741699219,301.381225585938,707.272766113281,388.753173828125,463.291259765625,619.695556640625,869.274841308594,553.617004394531,304.397644042969
1559,311.508911132813,327.974914550781,716.132629394531,418.186248779297,470.632690429688,628.748840332031,896.529968261719,553.623779296875,307.791687011719
1561,491.815002441406,393.268035888672,906.275451660156,581.981262207031,536.555053710938,724.6044921875,940.410522460938,685.013061523438,410.195922851563
1563,526.744445800781,408.662811279297,929.611938476563,619.7119140625,564.0263671875,745.248229980469,951.812622070313,690.744323730469,431.381134033203
1565,609.10693359375,429.865356445313,958.511291503906,684.927490234375,579.401123046875,789.857055664063,949.217895507813,750.051208496094,407.171112060547
1567,660.6640625,450.128509521484,910.361633300781,686.527465820313,574.635070800781,830.051330566406,946.406188964844,772.19775390625,408.699371337891
1569,669.965942382813,443.658813476563,854.807556152344,637.663696289063,576.48486328125,840.481201171875,950.747375488281,816.069702148438,469.636596679688
1571,889.426086425781,458.729675292969,1039.30310058594,663.471008300781,553.945007324219,900.1533203125,931.861022949219,1018.99230957031,552.966674804688
1573,964.962951660156,451.563751220703,1169.74145507813,571.379333496094,516.870178222656,923.272644042969,952.257629394531,1093.79211425781,647.346801757813
1575,855.035278320313,426.492950439453,1098.30529785156,427.229553222656,494.057403564453,919.711486816406,986.6474609375,1045.11840820313,558.851135253906
1577,1023.80303955078,495.673950195313,1076.01794433594,372.260284423828,429.329162597656,927.304870605469,989.525939941406,1264.33569335938,500.574401855469
1579,1261.05810546875,619.637084960938,1006.57360839844,396.837585449219,516.896118164063,936.471618652344,974.7587890625,1578.10998535156,473.711639404297
1581,1334.02600097656,741.15234375,1013.19262695313,314.833557128906,591.513549804688,831.588989257813,1009.20129394531,1746.68713378906,584.574462890625
1583,1190.52807617188,856.896545410156,905.431274414063,277.851959228516,622.387634277344,753.686279296875,1054.26123046875,1969.14038085938,587.195129394531
1585,1003.54138183594,917.276306152344,1004.82824707031,477.891357421875,710.342407226563,650.568176269531,1041.41613769531,2063.11547851563,390.220825195313
1587,895.662780761719,861.845764160156,1295.39123535156,596.986511230469,762.211975097656,616.684509277344,1007.75579833984,1823.36499023438,332.581451416016
1589,775.066650390625,797.908142089844,1303.59448242188,465.750732421875,723.561889648438,612.901611328125,995.540100097656,1643.61669921875,338.29052734375
1591,689.79248046875,797.044738769531,1193.94482421875,402.851165771484,668.150329589844,639.090209960938,948.115112304688,1598.8642578125,466.004913330078
1593,703.773864746094,742.955871582031,1146.46655273438,434.717956542969,595.874694824219,660.49609375,893.893310546875,1545.59753417969,591.531982421875
1595,692.85693359375,607.040710449219,1048.78051757813,430.152770996094,526.294921875,671.393981933594,816.805847167969,1482.12341308594,550.873779296875
1597,622.404296875,506.192199707031,1034.02319335938,438.819061279297,463.223785400391,662.842590332031,730.014709472656,1456.71508789063,415.309356689453
1599,571.883422851563,480.421203613281,1060.04858398438,470.911651611328,423.161865234375,643.393676757813,679.300720214844,1414.94323730469,328.872375488281
1601,556.397033691406,442.802551269531,1062.11572265625,481.519073486328,397.350524902344,618.926086425781,620.273132324219,1338.45715332031,303.441711425781
1603,554.536926269531,423.961517333984,1051.74291992188,439.031768798828,354.944458007813,586.305419921875,565.351196289063,1263.83862304688,286.910919189453
1605,536.445678710938,385.8076171875,963.558044433594,400.272338867188,335.462036132813,550.3037109375,536.167114257813,1208.45617675781,246.460037231445
1607,494.524719238281,368.122741699219,865.46337890625,380.906097412109,338.869720458984,519.479370117188,506.731323242188,1125.421875,196.312652587891
1609,465.78466796875,380.529510498047,823.283935546875,351.087768554688,338.541229248047,489.390045166016,489.147247314453,1041.64331054688,173.973052978516
1611,441.251922607422,371.513061523438,775.770812988281,335.400543212891,325.720001220703,469.036499023438,462.064300537109,1005.67687988281,153.484191894531
1613,410.210968017578,366.442810058594,710.525390625,323.134857177734,326.533233642578,445.792449951172,449.178680419922,947.9248046875,133.667861938477
1615,364.660919189453,354.777496337891,647.371826171875,281.375061035156,345.809326171875,404.515747070313,453.075622558594,849.338623046875,123.830139160156
1617,331.799072265625,361.893676757813,620.878540039063,258.779632568359,337.171905517578,375.161956787109,432.900360107422,781.133178710938,109.568298339844
1619,331.56494140625,357.904479980469,609.3408203125,263.345184326172,320.285491943359,368.056549072266,415.195404052734,770.428588867188,106.746276855469
1621,311.415771484375,325.473236083984,557.341735839844,241.409866333008,329.583251953125,347.95263671875,411.506774902344,735.224365234375,107.401748657227
1623,283.948516845703,318.737762451172,541.00634765625,229.556671142578,333.274749755859,327.985229492188,403.445220947266,672.4736328125,98.3522033691406
1625,283.940185546875,311.784484863281,531.217529296875,236.969116210938,320.592010498047,323.710876464844,383.919250488281,670.171325683594,100.74836730957
1627,266.612884521484,285.457427978516,495.372589111328,221.650863647461,322.345672607422,310.717742919922,371.651550292969,636.905395507813,98.2793350219727
1629,273.183715820313,286.518829345703,500.809173583984,239.400939941406,297.249908447266,309.589477539063,358.410491943359,621.205322265625,92.7276916503906
1631,276.285217285156,280.451599121094,492.562591552734,238.696350097656,279.596160888672,311.946807861328,338.053771972656,628.153137207031,92.5301361083984
1633,256.77197265625,268.005584716797,456.134735107422,219.472473144531,284.965148925781,300.531951904297,324.750427246094,605.254028320313,90.8380661010742
1635,231.053421020508,256.362762451172,416.906372070313,178.427520751953,315.689117431641,279.2392578125,326.743469238281,535.629272460938,85.4293518066406
1637,234.871383666992,255.530136108398,411.9677734375,184.790618896484,291.997650146484,274.933502197266,306.183624267578,513.712341308594,92.5665054321289
1639,243.614349365234,274.470550537109,437.326446533203,212.842895507813,264.1796875,290.318603515625,286.988067626953,542.653747558594,100.459945678711
1641,255.768127441406,278.276580810547,442.646453857422,219.158752441406,260.016998291016,302.095855712891,275.705139160156,561.019165039063,108.023880004883
1643,254.45491027832,272.734985351563,428.250061035156,221.930511474609,252.236694335938,297.758361816406,267.843597412109,548.534790039063,105.098815917969
1645,240.800537109375,270.022247314453,407.192840576172,193.401306152344,266.876647949219,282.595642089844,266.5439453125,505.26611328125,103.993751525879
1647,243.909103393555,272.004608154297,389.892974853516,175.191864013672,280.338806152344,287.446990966797,261.258850097656,489.298461914063,100.729034423828
1649,257.501739501953,289.648742675781,413.710083007813,215.296630859375,249.926361083984,304.722473144531,258.785919189453,524.090087890625,109.123901367188
1651,252.519180297852,292.573516845703,416.483032226563,211.46418762207,250.389755249023,300.27392578125,260.189849853516,518.885803222656,111.148414611816
1653,262.153289794922,298.271850585938,418.952392578125,198.280059814453,268.959197998047,303.585540771484,262.423431396484,521.256103515625,102.535263061523
1655,288.845092773438,331.276214599609,492.467803955078,259.820526123047,241.498077392578,342.115203857422,257.355041503906,601.335083007813,128.662551879883
1657,317.473663330078,333.429504394531,540.4140625,290.595123291016,226.078094482422,363.512756347656,252.677261352539,656.541564941406,161.694381713867
1659,329.925872802734,344.096557617188,543.38525390625,320.057830810547,208.284973144531,371.430572509766,256.479034423828,697.850891113281,186.913116455078
1661,318.740020751953,346.353942871094,535.273071289063,311.0859375,214.580383300781,365.864929199219,265.477111816406,690.190185546875,191.334625244141
1663,325.164123535156,355.310852050781,553.67822265625,337.681030273438,218.643356323242,383.985870361328,269.409393310547,729.513122558594,201.297470092773
1665,332.047912597656,379.589019775391,583.332458496094,361.665283203125,211.553085327148,393.835723876953,278.170837402344,773.901123046875,188.681503295898
1667,309.958221435547,366.728759765625,564.809814453125,334.733306884766,211.343612670898,373.3828125,285.85498046875,745.321533203125,167.775238037109
1669,280.327606201172,359.429809570313,522.239807128906,305.890625,226.847076416016,362.207702636719,299.071746826172,715.588989257813,159.219619750977
1671,276.646087646484,387.092590332031,555.565368652344,331.696472167969,238.038955688477,376.167938232422,309.005004882813,749.72705078125,177.737213134766
1673,272.428741455078,374.084899902344,563.846557617188,351.044708251953,223.072494506836,379.361968994141,313.336212158203,765.326110839844,185.371932983398
1675,262.968505859375,386.837280273438,552.319885253906,346.693420410156,227.656036376953,380.403869628906,325.271911621094,786.947631835938,189.973846435547
1677,268.012603759766,388.286041259766,567.561584472656,375.2080078125,233.401916503906,391.591583251953,322.231262207031,832.46435546875,223.190216064453
1679,251.366271972656,380.263916015625,547.036254882813,372.967376708984,227.507415771484,387.267547607422,332.633697509766,819.173217773438,220.383361816406
1681,231.814178466797,377.161346435547,526.806701660156,349.824096679688,216.900924682617,371.516967773438,342.827423095703,800.634338378906,204.417327880859
1683,214.337554931641,348.603118896484,479.117340087891,296.258697509766,227.881301879883,342.185363769531,345.392181396484,733.069396972656,182.50407409668
1685,207.939712524414,351.564361572266,470.903839111328,304.940490722656,229.794097900391,335.547698974609,346.270477294922,738.197814941406,190.027923583984
1687,193.268737792969,345.559783935547,470.053131103516,298.124694824219,227.684524536133,327.436187744141,338.274719238281,732.981262207031,192.429992675781
1689,183.56706237793,324.396423339844,451.738708496094,297.839416503906,228.914947509766,317.397583007813,329.408813476563,712.796081542969,189.535339355469
1691,180.608856201172,317.65234375,443.998840332031,299.842132568359,220.24951171875,305.943176269531,322.897735595703,701.635131835938,193.274337768555
1693,170.811706542969,302.496276855469,414.953247070313,268.600341796875,220.32145690918,287.656219482422,313.916748046875,661.310363769531,184.2333984375
1695,153.954376220703,271.767272949219,368.244018554688,220.461212158203,242.600387573242,265.31005859375,313.444976806641,585.258911132813,150.877227783203
1697,144.833999633789,241.454437255859,335.106994628906,185.824600219727,259.130065917969,243.156219482422,310.825103759766,517.43701171875,128.820877075195
1699,141.579452514648,233.380264282227,323.518493652344,175.397705078125,271.419189453125,232.187713623047,309.498962402344,490.439636230469,120.920181274414
1701,149.085296630859,239.999206542969,339.599151611328,192.050231933594,273.114135742188,243.103057861328,312.108489990234,505.588745117188,129.619338989258
1703,147.789291381836,235.241149902344,345.633544921875,190.115814208984,276.018524169922,250.682235717773,310.997375488281,503.724334716797,133.986633300781
1705,150.610717773438,238.872680664063,353.454986572266,185.921966552734,281.846557617188,251.27294921875,311.934814453125,501.025970458984,139.113464355469
1707,162.689956665039,240.587112426758,373.682098388672,200.435791015625,275.852416992188,262.260620117188,308.018463134766,524.716064453125,156.312774658203
1709,168.371658325195,234.344024658203,380.372283935547,208.66096496582,274.722625732422,273.630340576172,305.764953613281,521.047241210938,163.12385559082
1711,172.996658325195,241.449722290039,383.80029296875,213.521331787109,266.668853759766,276.882019042969,299.519836425781,508.226593017578,169.849456787109
1713,165.90869140625,235.222610473633,367.105987548828,189.217407226563,279.494842529297,263.086486816406,294.456909179688,472.100463867188,152.549606323242
1715,158.158294677734,213.077667236328,338.700256347656,164.828201293945,292.106811523438,244.845672607422,287.8193359375,432.412567138672,130.148223876953
1717,153.571105957031,196.908126831055,316.966125488281,151.89680480957,296.68896484375,229.360900878906,284.779479980469,389.837310791016,117.880157470703
1719,149.687881469727,208.214462280273,331.209930419922,149.853713989258,270.470367431641,229.392776489258,271.995422363281,383.015991210938,124.304252624512
